signal_month,first_holding_month,final_holding_month,split,grouping,J,K,skip_mode,signal_eligible_instrument_count,rank_denominator_missing_count,intermediate_month_count,min_valid_intermediate_monthly_closes_required,min_intermediate_month_coverage_share,assigned_loser_leg_count,assigned_winner_leg_count,signal_eligibility_status,holding_label_status,portfolio_month_status,block_reason
2025-06,2025-07,,robustness,tertile,42,18,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,42,18,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,42,18,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,42,24,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,42,24,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,42,24,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,42,30,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,42,30,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,42,30,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,42,36,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,42,36,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,42,36,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,42,42,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,42,42,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,42,42,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,42,48,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,42,48,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,42,48,no_skip,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-08,,robustness,tertile,42,42,skip1,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-08,,robustness,quintile,42,42,skip1,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-08,,robustness,decile,42,42,skip1,217,6,41,21,0.975609756097561,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,2025-07,robustness,tertile,48,1,no_skip,213,10,47,24,0.9787234042553191,71,71,complete,complete,complete,
2025-06,2025-07,2025-07,robustness,quintile,48,1,no_skip,213,10,47,24,0.9787234042553191,43,42,complete,complete,complete,
2025-06,2025-07,2025-07,robustness,decile,48,1,no_skip,213,10,47,24,0.9787234042553191,22,21,complete,complete,complete,
2025-06,2025-07,2025-12,robustness,tertile,48,6,no_skip,213,10,47,24,0.9787234042553191,71,71,complete,complete,complete,
2025-06,2025-07,2025-12,robustness,quintile,48,6,no_skip,213,10,47,24,0.9787234042553191,43,42,complete,complete,complete,
2025-06,2025-07,2025-12,robustness,decile,48,6,no_skip,213,10,47,24,0.9787234042553191,22,21,complete,complete,complete,
2025-06,2025-07,,robustness,tertile,48,12,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,48,12,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,48,12,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,48,18,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,48,18,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,48,18,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,48,24,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,48,24,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,48,24,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,48,30,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,48,30,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,48,30,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,48,36,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,48,36,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,48,36,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,48,42,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,48,42,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,48,42,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,tertile,48,48,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,quintile,48,48,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-07,,robustness,decile,48,48,no_skip,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-08,,robustness,tertile,48,48,skip1,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-08,,robustness,quintile,48,48,skip1,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-06,2025-08,,robustness,decile,48,48,skip1,213,10,47,24,0.9787234042553191,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,2025-08,robustness,tertile,1,1,no_skip,232,0,0,0,1.0,78,77,complete,complete,complete,
2025-07,2025-08,2025-08,robustness,quintile,1,1,no_skip,232,0,0,0,1.0,47,46,complete,complete,complete,
2025-07,2025-08,2025-08,robustness,decile,1,1,no_skip,232,0,0,0,1.0,24,23,complete,complete,complete,
2025-07,2025-08,2026-01,robustness,tertile,1,6,no_skip,232,0,0,0,1.0,78,77,complete,complete,complete,
2025-07,2025-08,2026-01,robustness,quintile,1,6,no_skip,232,0,0,0,1.0,47,46,complete,complete,complete,
2025-07,2025-08,2026-01,robustness,decile,1,6,no_skip,232,0,0,0,1.0,24,23,complete,complete,complete,
2025-07,2025-08,,robustness,tertile,1,12,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,1,12,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,1,12,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,1,18,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,1,18,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,1,18,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,1,24,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,1,24,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,1,24,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,1,30,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,1,30,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,1,30,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,1,36,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,1,36,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,1,36,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,1,42,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,1,42,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,1,42,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,1,48,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,1,48,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,1,48,no_skip,232,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-09,2025-09,robustness,tertile,1,1,skip1,232,0,0,0,1.0,78,77,complete,complete,complete,
2025-07,2025-09,2025-09,robustness,quintile,1,1,skip1,232,0,0,0,1.0,47,46,complete,complete,complete,
2025-07,2025-09,2025-09,robustness,decile,1,1,skip1,232,0,0,0,1.0,24,23,complete,complete,complete,
2025-07,2025-08,2025-08,robustness,tertile,6,1,no_skip,232,0,5,3,0.8,78,77,complete,complete,complete,
2025-07,2025-08,2025-08,robustness,quintile,6,1,no_skip,232,0,5,3,0.8,47,46,complete,complete,complete,
2025-07,2025-08,2025-08,robustness,decile,6,1,no_skip,232,0,5,3,0.8,24,23,complete,complete,complete,
2025-07,2025-08,2026-01,robustness,tertile,6,6,no_skip,232,0,5,3,0.8,78,77,complete,complete,complete,
2025-07,2025-08,2026-01,robustness,quintile,6,6,no_skip,232,0,5,3,0.8,47,46,complete,complete,complete,
2025-07,2025-08,2026-01,robustness,decile,6,6,no_skip,232,0,5,3,0.8,24,23,complete,complete,complete,
2025-07,2025-08,,robustness,tertile,6,12,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,6,12,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,6,12,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,6,18,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,6,18,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,6,18,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,6,24,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,6,24,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,6,24,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,6,30,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,6,30,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,6,30,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,6,36,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,6,36,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,decile,6,36,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,tertile,6,42,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2025-07,2025-08,,robustness,quintile,6,42,no_skip,232,0,5,3,0.8,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
